original,Date,Open,High,Low,Close,Adj Close,Volume
20200511,2020-05-11,38.5,39,37.95,38.5,37.8602,1209730
20200512,2020-05-12,38.3,38.65,37.95,38.55,37.9093,1645960
20200513,2020-05-13,38.3,39.8,37.8,39.6,38.9419,2725900
20200514,2020-05-14,39,40.5,39,39.7,39.0402,1994890
20200515,2020-05-15,39.8,40.1,38.4,38.6,37.9585,1909780
20200518,2020-05-18,38.45,38.9,38,38.9,38.2535,1864370
20200519,2020-05-19,39.9,39.9,38.9,39.1,38.4502,1686240
20200520,2020-05-20,39,39.3,38.5,39.15,38.4994,900670
20200521,2020-05-21,39.5,40.15,39.45,39.7,39.0402,2474770
20200522,2020-05-22,39.7,40,39.3,39.3,38.6469,1140830
20200525,2020-05-25,39.3,39.8,39,39.65,38.9911,888300
20200526,2020-05-26,39.75,42,39.75,42,41.302,2954120
20200527,2020-05-27,42.75,42.75,39.8,39.8,39.1386,2293240
20200528,2020-05-28,40,40.95,39.8,40.7,40.0236,1913890
20200529,2020-05-29,40.4,40.5,39.8,40.1,39.4336,1669730
20200601,2020-06-01,40.3,41.55,40.25,41.45,40.7611,1104330
20200602,2020-06-02,41.5,41.9,40.5,40.55,39.8761,1496600
20200603,2020-06-03,40.9,41.2,40.5,41,40.3186,896130
20200604,2020-06-04,41.2,42.3,41.1,41.8,41.1053,2013380
20200605,2020-06-05,41.8,42.2,41.25,42.1,41.4003,1216160
20200608,2020-06-08,44,44,42.5,44,43.2688,2487930
20200609,2020-06-09,44.1,44.1,43.3,43.35,42.6296,1119590
20200610,2020-06-10,43.1,44.1,42.5,43.5,42.7771,1297400
20200611,2020-06-11,43.5,43.7,40.5,40.5,39.8269,2386670
20200612,2020-06-12,39.5,42.5,39.5,42.5,41.7937,1913590
20200615,2020-06-15,42.3,42.3,39.9,39.9,39.2369,1503480
20200616,2020-06-16,41.5,41.6,40.5,40.7,40.0236,958780
20200617,2020-06-17,40.7,41.1,39.85,40.3,39.6302,817560
20200618,2020-06-18,40.3,40.6,40,40.5,39.8269,629450
20200619,2020-06-19,41.2,41.45,40.7,41.45,40.7611,720420
20200622,2020-06-22,41.5,41.85,40.8,41.3,40.6136,622920
20200623,2020-06-23,41.05,41.35,40.5,40.7,40.0236,1110100
20200624,2020-06-24,40.7,41.2,40.2,40.3,39.6302,692090
20200625,2020-06-25,40,40.25,39.8,40,39.3352,791820
20200626,2020-06-26,40.9,40.9,39.7,39.9,39.2369,717380
20200629,2020-06-29,39.3,39.5,38.4,38.5,37.8602,1334210
20200630,2020-06-30,39,39.05,37.8,37.9,37.2701,862060
20200701,2020-07-01,37.9,39.4,37.9,39.2,38.5485,769310
20200702,2020-07-02,39.45,39.45,38.7,39,38.3519,501500
20200703,2020-07-03,39.25,39.3,38.8,39.1,38.4502,547350
20200706,2020-07-06,39.4,40.2,39.1,40.1,39.4336,757690
20200707,2020-07-07,40.4,40.85,40.25,40.6,39.9253,1097570
20200708,2020-07-08,40.5,40.7,40,40.55,39.8761,768660
20200709,2020-07-09,40.55,41.9,40.55,41.6,40.9086,1531780
20200710,2020-07-10,41.2,41.65,40.75,41.5,40.8103,1030790
20200713,2020-07-13,41.65,41.85,41,41.3,40.6136,1039520
20200714,2020-07-14,40.85,41.3,40.7,41.25,40.5645,990800
20200715,2020-07-15,41.7,41.7,41.3,41.35,40.6628,690440
20200716,2020-07-16,41.35,41.4,41,41.35,40.6628,473290
20200717,2020-07-17,41.4,41.85,41.4,41.6,40.9086,1343600
20200720,2020-07-20,40.8,41.75,40.8,40.8,40.1219,832370
20200721,2020-07-21,41,41,40.35,40.8,40.1219,374580
20200722,2020-07-22,41,41,39.5,40,39.3352,750600
20200723,2020-07-23,40,40.45,39.65,39.85,39.1877,764300
20200724,2020-07-24,39.85,39.85,37.75,38.2,37.5651,1807770
20200727,2020-07-27,36,37.8,35.55,35.55,34.9592,1545430
20200728,2020-07-28,36,37.85,36,37.85,37.221,1193550
20200729,2020-07-29,36.8,37.2,35.8,36.95,36.3359,725660
20200730,2020-07-30,37.5,37.5,36,37.2,36.5818,419920
20200731,2020-07-31,36,37.25,36,36.65,36.0409,479890
20200803,2020-08-03,36.3,37.35,36.3,37.2,36.5818,646640
20200804,2020-08-04,38,38,37.5,37.9,37.2701,494030
20200805,2020-08-05,37.8,39,37.6,38.75,38.106,911970
20200806,2020-08-06,38.65,38.9,38.2,38.25,37.6143,597260
20200807,2020-08-07,38.25,38.6,37.95,38.1,37.4668,532060
20200810,2020-08-10,38.45,38.7,38.1,38.1,37.4668,534820
20200811,2020-08-11,38.35,38.6,38.1,38.5,37.8602,780760
20200812,2020-08-12,38.6,39.35,38.6,39.2,38.5485,963310
20200813,2020-08-13,39.5,39.7,39.3,39.65,38.9911,673490
20200814,2020-08-14,39.35,39.6,38.8,39,38.3519,985710
20200817,2020-08-17,38.7,39,38.45,38.7,38.0568,631010
20200818,2020-08-18,39,39,38.4,38.4,37.7618,663290
20200819,2020-08-19,38.4,38.85,38.4,38.6,37.9585,346360
20200820,2020-08-20,38.6,38.85,38.25,38.25,37.6143,859310
20200821,2020-08-21,38.4,39.25,38.4,38.95,38.3027,1098410
20200824,2020-08-24,39.5,39.9,39.2,39.65,38.9911,940780
20200825,2020-08-25,39.9,40,39.4,39.5,38.8435,886570
20200826,2020-08-26,39.5,39.5,39.3,39.35,38.696,831700
20200827,2020-08-27,39.3,39.4,39,39.1,38.4502,1095260
20200828,2020-08-28,39.5,41,39.3,40.55,39.8761,3032570
20200831,2020-08-31,40.6,41.3,40.55,40.95,40.2694,2006450
20200901,2020-09-01,40.5,41.4,40.4,41.4,40.712,2124220
20200903,2020-09-03,41.5,42.2,41.2,42.2,41.4987,2666170
20200904,2020-09-04,41.3,42.3,41.25,42.1,41.4003,2001840
20200907,2020-09-07,42.2,42.2,40.6,40.6,39.9253,2246440
20200908,2020-09-08,40.8,41,40.05,40.85,40.1711,1261510
20200909,2020-09-09,40.2,40.95,40.1,40.8,40.1219,804160
20200910,2020-09-10,41.1,41.15,40.5,40.5,39.8269,846810
20200911,2020-09-11,40.5,40.65,40.25,40.45,39.7778,773230
20200914,2020-09-14,40.55,40.8,40.45,40.5,39.8269,931340
20200915,2020-09-15,40.7,41.2,40.4,40.75,40.0728,1109810
20200916,2020-09-16,40.9,40.9,40.45,40.55,39.8761,546300
20200917,2020-09-17,40.7,41.1,40.3,40.5,39.8269,1520660
20200918,2020-09-18,40.6,41,40.5,41,40.3186,1401990
20200921,2020-09-21,41.2,41.5,40.7,40.8,40.1219,1006520
20200922,2020-09-22,40.7,40.9,40.45,40.7,40.0236,1160730
20200923,2020-09-23,40.8,41.9,40.8,41.4,40.712,2105880
20200924,2020-09-24,41.2,41.55,40.8,40.9,40.2203,1523780
20200925,2020-09-25,41,41.1,40.55,40.8,40.1219,1334760
20200928,2020-09-28,41.05,41.7,40.8,41.3,40.6136,1952000
20200929,2020-09-29,41.5,41.95,40.6,40.65,39.9744,2022020
20200930,2020-09-30,40.7,40.9,40.5,40.8,40.1219,933550
20201001,2020-10-01,40.8,41.15,40.8,40.95,40.2694,1157830
20201002,2020-10-02,41,41.45,38.5,40.65,39.9744,1758990
20201005,2020-10-05,41,41,40.2,40.4,39.7286,1567920
20201006,2020-10-06,40.55,40.8,40.3,40.45,39.7778,1507790
20201007,2020-10-07,40.4,40.9,40.3,40.45,39.7778,1177720
20201008,2020-10-08,40.6,40.65,39.8,40.4,39.7286,1893390
20201009,2020-10-09,40.3,40.5,40.1,40.35,39.6794,849330
20201012,2020-10-12,41.6,41.95,40.7,40.95,40.2694,3533550
20201013,2020-10-13,41,41.85,40.6,41.25,40.5645,1980740
20201014,2020-10-14,42.9,42.95,41.5,42.9,42.187,6821050
20201015,2020-10-15,43.45,43.45,42.2,42.25,41.5478,2957800
20201016,2020-10-16,42.25,43.2,41.8,42.2,41.4987,2411650
20201019,2020-10-19,42.45,42.45,41.7,41.9,41.2037,2690250
20201020,2020-10-20,41.5,42.5,41.5,42,41.302,1923390
20201021,2020-10-21,42.4,43.5,42.15,42.35,41.6462,3019940
20201022,2020-10-22,42.3,42.95,41.9,42.95,42.2362,1733020
20201023,2020-10-23,43.4,43.4,42.8,42.8,42.0887,1940000
20201026,2020-10-26,42.5,43,41,41,40.3186,3379510
20201027,2020-10-27,41,41.5,40.7,40.7,40.0236,2635960
20201028,2020-10-28,40.5,40.7,39.3,39.3,38.6469,2899500
20201029,2020-10-29,38.8,39.5,38.45,38.65,38.0077,2823190
20201030,2020-10-30,39,39.2,38.15,38.5,37.8602,1678270
20201102,2020-11-02,38.5,39.1,38.5,38.9,38.2535,1084730
20201103,2020-11-03,39,39.5,39,39.4,38.7452,1035230
20201104,2020-11-04,39.4,40.1,39.35,39.75,39.0894,1077740
20201105,2020-11-05,39.75,39.75,39.05,39.05,38.401,1280230
20201106,2020-11-06,39.45,39.45,38.85,39.05,38.401,646660
20201109,2020-11-09,39.45,39.45,39.1,39.25,38.5977,1187610
20201110,2020-11-10,39.85,40,39.4,39.4,38.7452,1361190
20201111,2020-11-11,39.4,39.65,39.15,39.4,38.7452,723840
20201112,2020-11-12,39.5,39.8,39.4,39.6,38.9419,1126040
20201113,2020-11-13,39.7,40.3,39.65,40.3,39.6302,1833350
20201116,2020-11-16,40.35,40.8,39.9,39.9,39.2369,1939610
20201117,2020-11-17,40,40.3,39.75,40.3,39.6302,1455550
20201118,2020-11-18,40.3,40.35,40,40.05,39.3844,1572210
20201119,2020-11-19,40.1,40.8,40.1,40.4,39.7286,1787480
20201120,2020-11-20,40.7,41.25,40.7,41.2,40.5153,2522690
20201123,2020-11-23,41.5,41.5,40.55,41.1,40.417,1315280
20201124,2020-11-24,41.05,41.1,40.4,40.7,40.0236,1958510
20201125,2020-11-25,41,41.45,40.55,41.3,40.6136,2775000
20201126,2020-11-26,41.3,42.6,41,42.6,41.892,4356380
20201127,2020-11-27,42.8,42.85,42.05,42.45,41.7445,2323620
20201130,2020-11-30,42.45,42.5,41.7,41.7,41.007,1708190
20201201,2020-12-01,41.7,41.8,40.8,41.7,41.007,2913470
20201202,2020-12-02,41.75,42,41.4,41.5,40.8103,1833120
20201203,2020-12-03,41.55,41.9,41.4,41.6,40.9086,1836790
20201204,2020-12-04,41.6,42.3,41.5,41.65,40.9578,2563040
20201207,2020-12-07,43,43.2,41.85,43,42.2854,4120830
20201208,2020-12-08,43.3,43.3,42.45,42.7,41.9904,2151740
20201209,2020-12-09,42.9,44,42.75,43.8,43.0721,3679830
20201210,2020-12-10,43.8,44.8,43.7,43.95,43.2196,3830860
20201211,2020-12-11,43.9,45.8,43.6,45.8,45.0388,4566950
20201214,2020-12-14,46.15,46.55,45.85,46.5,45.7272,2935490
20201215,2020-12-15,46.15,47,45.85,46.1,45.3339,3422380
20201216,2020-12-16,47.4,47.45,46.1,47.4,46.6123,3093050
20201217,2020-12-17,46.8,47.6,46.4,46.4,45.6289,3894580
20201218,2020-12-18,47,47.5,46.4,47,46.2189,2432540
20201221,2020-12-21,48,48,46.5,47.45,46.6614,2476240
20201222,2020-12-22,47.45,47.45,46.6,46.85,46.0714,2735230
20201223,2020-12-23,46.6,47.5,46.4,46.6,45.8255,2105620
20201224,2020-12-24,46.6,46.8,43.9,45.5,44.7438,3135180
20201225,2020-12-25,45.5,46.7,45,46.6,45.8255,1562900
20201228,2020-12-28,47.45,48,46.8,47.45,46.6614,3156280
20201229,2020-12-29,47.3,48.65,47.3,48.35,47.5465,3031270
20201230,2020-12-30,48.05,48.8,48,48.05,47.2515,1442160
20201231,2020-12-31,47.25,47.9,47,47.9,47.9,1342380
20210104,2021-01-04,47.75,48.45,47.75,48.25,48.25,1993800
20210105,2021-01-05,47.9,48.1,47.65,47.9,47.9,2155700
20210106,2021-01-06,48.3,50.6,47.55,48.8,48.8,3674500
20210107,2021-01-07,48.8,49.9,48.5,48.9,48.9,1678500
20210108,2021-01-08,49.3,49.3,48.2,48.5,48.5,2034900
20210111,2021-01-11,48.25,48.6,47.9,48.25,48.25,2758800
20210112,2021-01-12,48.25,49,47.9,48.75,48.75,2189300
20210113,2021-01-13,48.8,49.2,48.4,48.45,48.45,1650200
20210114,2021-01-14,48.5,49,48,48.85,48.85,1904800
20210115,2021-01-15,49.3,49.5,48.85,48.85,48.85,2404700
20210118,2021-01-18,48.9,49,48.6,48.65,48.65,1685100
20210119,2021-01-19,48.6,48.6,45.25,45.25,45.25,2701100
20210120,2021-01-20,45.25,46.5,42.5,45.5,45.5,2306500
20210121,2021-01-21,45.6,46.5,45.2,46.5,46.5,1347000
20210122,2021-01-22,46.5,46.55,45.1,45.25,45.25,2211800
20210125,2021-01-25,45,45.2,44.4,44.6,44.6,1371900
20210126,2021-01-26,44.35,44.35,41.8,42.55,42.55,1836800
20210127,2021-01-27,42.55,43.4,40.6,41.3,41.3,2102100
20210128,2021-01-28,39,40,38.45,38.45,38.45,2692000
20210129,2021-01-29,36.5,40.85,36.5,39.9,39.9,2008200
20210201,2021-02-01,39.9,41,38.65,39.1,39.1,1545000
20210202,2021-02-02,38.9,39.95,38.55,39.35,39.35,2497300
20210203,2021-02-03,40.1,41.5,39.7,41.35,41.35,1851900
20210204,2021-02-04,41.4,41.6,40.9,41.5,41.5,1378500
20210205,2021-02-05,41.5,42.1,41.3,41.8,41.8,1279600
20210208,2021-02-08,40.1,42,39.05,40.1,40.1,1874900
20210209,2021-02-09,40.5,41.2,39.7,40.8,40.8,1448500
20210217,2021-02-17,40.85,42.1,40.85,42.1,42.1,1439000
20210218,2021-02-18,42.2,43.5,41.7,43.4,43.4,2339700
20210219,2021-02-19,44.1,44.5,42.85,44.1,44.1,2027200
20210222,2021-02-22,43.75,44.5,43.7,43.75,43.75,1523800
